url_id,url,positive_score,negative_score,polarity_score,subjectivity_score,avg_sentence_length,percentage_complex_words,fog_index,avg_words_per_sentence,complex_word_count,syllable_per_word,personal_pronouns,average_word_length
url292,https://www.cnn.com/2024/07/03/tech/google-ai-greenhouse-gas-emissions-environmental-impact/index.html,13,10,0.1304347769376184,0.06804733707678302,338.0,0.9437869822485208,135.57751479289942,338.0,319,6.653846153846154,3,6.653846153846154
url293,https://www.cnn.com/2024/07/03/tech/elevenlabs-ai-celebrity-voices/index.html,11,7,0.2222222098765439,0.05504587139129703,327.0,0.9663608562691132,131.18654434250763,327.0,316,6.81039755351682,2,6.81039755351682
url294,https://www.cnn.com/2024/07/03/tech/elevenlabs-ai-celebrity-voices/index.html,11,7,0.2222222098765439,0.05504587139129703,327.0,0.9663608562691132,131.18654434250763,327.0,316,6.81039755351682,2,6.81039755351682
url295,https://www.cnn.com/2024/07/01/tech/meta-eu-competition-rules/index.html,9,4,0.3846153550295881,0.05349794216667514,243.0,0.9835390946502057,97.59341563786009,243.0,239,6.946502057613169,2,6.946502057613169
url296,https://www.cnn.com/2024/07/01/tech/meta-eu-competition-rules/index.html,9,4,0.3846153550295881,0.05349794216667514,243.0,0.9835390946502057,97.59341563786009,243.0,239,6.946502057613169,2,6.946502057613169
url297,https://www.cnn.com/2024/07/02/media/biden-mental-fitness/index.html,21,65,-0.5116279010275826,0.11894882417849402,723.0,1.0,289.6,723.0,723,6.578146611341632,4,6.578146611341632
url298,https://www.cnn.com/2024/07/02/media/biden-mental-fitness/index.html,21,65,-0.5116279010275826,0.11894882417849402,723.0,1.0,289.6,723.0,723,6.578146611341632,4,6.578146611341632
url299,https://www.cnn.com/2024/07/02/media/biden-interview-abc-george-stephanopoulos/index.html,4,5,-0.11111109876543349,0.0538922152461544,167.0,1.0,67.2,167.0,167,6.502994011976048,0,6.502994011976048
url300,https://www.cnn.com/2024/07/02/media/biden-interview-abc-george-stephanopoulos/index.html,4,5,-0.11111109876543349,0.0538922152461544,167.0,1.0,67.2,167.0,167,6.502994011976048,0,6.502994011976048
url301,https://www.cnn.com/2024/07/01/media/redbox-bankruptcy/index.html,5,8,-0.23076921301775286,0.08783783724433894,148.0,1.0,59.6,148.0,148,6.641891891891892,1,6.641891891891892
url302,https://www.cnn.com/2024/07/01/media/redbox-bankruptcy/index.html,5,8,-0.23076921301775286,0.08783783724433894,148.0,1.0,59.6,148.0,148,6.641891891891892,1,6.641891891891892
url303,https://www.cnn.com/2024/07/01/media/hunter-biden-sues-fox-news/index.html,11,27,-0.4210526204986153,0.13768115892144508,276.0,0.9963768115942029,110.79855072463768,276.0,275,6.61231884057971,0,6.61231884057971
url304,https://www.cnn.com/2024/07/01/media/hunter-biden-sues-fox-news/index.html,11,27,-0.4210526204986153,0.13768115892144508,276.0,0.9963768115942029,110.79855072463768,276.0,275,6.61231884057971,0,6.61231884057971
url305,https://www.cnn.com/2024/04/24/tech/nokia-moon-4g-network-nasa-spc/index.html,37,20,0.2982456088027086,0.06705882345051903,850.0,0.9988235294117647,340.3995294117647,850.0,849,6.794117647058823,3,6.794117647058823
url306,https://www.cnn.com/2024/04/24/tech/nokia-moon-4g-network-nasa-spc/index.html,37,20,0.2982456088027086,0.06705882345051903,850.0,0.9988235294117647,340.3995294117647,850.0,849,6.794117647058823,3,6.794117647058823
url307,https://www.cnn.com/2024/04/23/cars/electric-vehicle-sales-forecast-iea/index.html,7,8,-0.06666666222222252,0.03355704690479408,447.0,0.9731543624161074,179.18926174496644,447.0,435,6.2885906040268456,1,6.2885906040268456
url308,https://www.cnn.com/2024/03/01/tech/aiscout-app-soccer-scouting-spc-intl/index.html,11,4,0.46666663555555765,0.04746835428016344,316.0,0.9841772151898734,126.79367088607594,316.0,311,6.3955696202531644,4,6.3955696202531644
url309,https://www.cnn.com/2024/07/26/economy/us-pce-inflation-consumer-spending-june/index.html,19,29,-0.20833332899305565,0.10126582257116915,474.0,0.9936708860759493,189.9974683544304,474.0,471,6.5210970464135025,12,6.5210970464135025
url310,https://www.cnn.com/2024/07/26/investing/man-group-robyn-grew-ai/index.html,12,6,0.3333333148148158,0.09137055791182458,197.0,0.9796954314720813,79.19187817258884,197.0,193,6.304568527918781,3,6.304568527918781
url311,https://www.cnn.com/2024/07/26/economy/olympics-economics-paris-2024/index.html,28,39,-0.1641791020271776,0.07718894000323855,868.0,0.9907834101382489,347.5963133640553,868.0,860,6.785714285714286,11,6.785714285714286
url312,https://www.cnn.com/2024/07/25/tech/openai-artificial-intelligence-ai-search-engine/index.html,5,13,-0.4444444197530878,0.0599999998,300.0,0.97,120.38800000000002,300.0,291,6.54,1,6.54
url313,https://www.cnn.com/2024/07/25/tech/openai-artificial-intelligence-ai-search-engine/index.html,5,13,-0.4444444197530878,0.0599999998,300.0,0.97,120.38800000000002,300.0,291,6.54,1,6.54
url314,https://www.cnn.com/2024/07/25/tech/kamala-harris-tech-industry-support/index.html,31,16,0.31914892937981004,0.11576354651289766,406.0,0.9950738916256158,162.79802955665025,406.0,404,6.54679802955665,6,6.54679802955665
url315,https://www.cnn.com/2024/07/25/tech/kamala-harris-tech-industry-support/index.html,31,16,0.31914892937981004,0.11576354651289766,406.0,0.9950738916256158,162.79802955665025,406.0,404,6.54679802955665,6,6.54679802955665
url316,https://www.cnn.com/2024/07/25/tech/elon-musk-daughter-vivian-jenna-wilson-criticizes-posts/index.html,10,16,-0.23076922189349144,0.10569105648093066,246.0,1.0,98.80000000000001,246.0,246,6.605691056910569,12,6.605691056910569
url317,https://www.cnn.com/2024/07/25/tech/elon-musk-daughter-vivian-jenna-wilson-criticizes-posts/index.html,10,16,-0.23076922189349144,0.10569105648093066,246.0,1.0,98.80000000000001,246.0,246,6.605691056910569,12,6.605691056910569
url318,https://www.cnn.com/2024/07/25/tech/grindr-olympics-village-restrictions/index.html,7,12,-0.26315788088642733,0.10614525080365782,179.0,0.994413407821229,71.9977653631285,179.0,178,6.793296089385475,0,6.793296089385475
url319,https://www.cnn.com/2024/07/25/tech/grindr-olympics-village-restrictions/index.html,7,12,-0.26315788088642733,0.10614525080365782,179.0,0.994413407821229,71.9977653631285,179.0,178,6.793296089385475,0,6.793296089385475
url320,https://www.cnn.com/2024/07/25/tech/meta-non-consensual-deepfake-porn-oversight-board/index.html,16,24,-0.19999999500000012,0.11976047868335186,334.0,0.9940119760479041,133.99760479041916,334.0,332,6.75748502994012,2,6.75748502994012
url321,https://www.cnn.com/2024/07/25/tech/meta-non-consensual-deepfake-porn-oversight-board/index.html,16,24,-0.19999999500000012,0.11976047868335186,334.0,0.9940119760479041,133.99760479041916,334.0,332,6.75748502994012,2,6.75748502994012
url322,https://www.cnn.com/2024/07/25/tech/non-consensual-deepfake-pornography-callout/index.html,5,7,-0.16666665277777895,0.14117646892733565,85.0,0.9882352941176471,34.39529411764706,85.0,84,6.552941176470588,2,6.552941176470588
url323,https://www.cnn.com/2024/07/25/tech/non-consensual-deepfake-pornography-callout/index.html,5,7,-0.16666665277777895,0.14117646892733565,85.0,0.9882352941176471,34.39529411764706,85.0,84,6.552941176470588,2,6.552941176470588
url324,https://www.cnn.com/2024/07/25/tech/abu-dhabi-climate-tech-hnk-spc/index.html,28,10,0.4736841980609422,0.07210626172275851,527.0,0.9905123339658444,211.19620493358636,527.0,522,6.60910815939279,2,6.60910815939279
url325,https://www.cnn.com/2024/07/25/tech/abu-dhabi-climate-tech-hnk-spc/index.html,28,10,0.4736841980609422,0.07210626172275851,527.0,0.9905123339658444,211.19620493358636,527.0,522,6.60910815939279,2,6.60910815939279
url326,https://www.cnn.com/2024/07/23/tech/trump-taiwan-tsmc-chips-industry-hnk-intl/index.html,34,13,0.44680850113173404,0.099576270975474,472.0,1.0,189.20000000000002,472.0,472,7.029661016949152,18,7.029661016949152
url327,https://www.cnn.com/2024/07/23/tech/trump-taiwan-tsmc-chips-industry-hnk-intl/index.html,34,13,0.44680850113173404,0.099576270975474,472.0,1.0,189.20000000000002,472.0,472,7.029661016949152,18,7.029661016949152
url328,https://www.cnn.com/2024/07/18/tech/att-cyberattacks-data-privacy-laws/index.html,35,39,-0.05405405332359388,0.11178247717253402,662.0,1.0,265.2,662.0,662,7.1782477341389725,9,7.1782477341389725
url329,https://www.cnn.com/2024/07/18/tech/att-cyberattacks-data-privacy-laws/index.html,35,39,-0.05405405332359388,0.11178247717253402,662.0,1.0,265.2,662.0,662,7.1782477341389725,9,7.1782477341389725
url330,https://www.cnn.com/2024/07/17/tech/amazon-warehouses-prime-day-injuries-senate/index.html,11,17,-0.21428570663265334,0.09333333302222223,300.0,0.9966666666666667,120.39866666666667,300.0,299,6.496666666666667,7,6.496666666666667
url331,https://www.cnn.com/2024/07/17/tech/amazon-warehouses-prime-day-injuries-senate/index.html,11,17,-0.21428570663265334,0.09333333302222223,300.0,0.9966666666666667,120.39866666666667,300.0,299,6.496666666666667,7,6.496666666666667
url332,https://www.cnn.com/2024/07/17/tech/social-media-trump-assassination/index.html,59,67,-0.06349206298815824,0.14350797250169936,878.0,0.9988610478359908,351.5995444191344,878.0,877,7.276765375854214,8,7.276765375854214
url333,https://www.cnn.com/2024/07/17/tech/social-media-trump-assassination/index.html,59,67,-0.06349206298815824,0.14350797250169936,878.0,0.9988610478359908,351.5995444191344,878.0,877,7.276765375854214,8,7.276765375854214
url334,https://www.cnn.com/2024/07/11/tech/apple-pay-europe-mobile-wallets/index.html,7,8,-0.06666666222222252,0.0581395346583739,258.0,0.9806201550387597,103.59224806201551,258.0,253,6.651162790697675,0,6.651162790697675
url335,https://www.cnn.com/2024/07/11/tech/apple-pay-europe-mobile-wallets/index.html,7,8,-0.06666666222222252,0.0581395346583739,258.0,0.9806201550387597,103.59224806201551,258.0,253,6.651162790697675,0,6.651162790697675
url336,https://www.cnn.com/2024/07/10/tech/samsung-z-fold-flip-6/index.html,33,6,0.6923076745562136,0.07222222208847737,540.0,0.9666666666666667,216.38666666666668,540.0,522,6.396296296296296,5,6.396296296296296
url337,https://www.cnn.com/2024/07/10/tech/samsung-z-fold-flip-6/index.html,33,6,0.6923076745562136,0.07222222208847737,540.0,0.9666666666666667,216.38666666666668,540.0,522,6.396296296296296,5,6.396296296296296
url338,https://www.cnn.com/2024/07/10/tech/microsoft-openai-board-observer-seat/index.html,5,5,0.0,0.0543478257915879,184.0,0.9619565217391305,73.98478260869565,184.0,177,7.065217391304348,4,7.065217391304348
url339,https://www.cnn.com/2024/07/10/tech/microsoft-openai-board-observer-seat/index.html,5,5,0.0,0.0543478257915879,184.0,0.9619565217391305,73.98478260869565,184.0,177,7.065217391304348,4,7.065217391304348
url340,https://www.cnn.com/2024/07/26/investing/man-group-robyn-grew-ai/index.html,12,6,0.3333333148148158,0.09137055791182458,197.0,0.9796954314720813,79.19187817258884,197.0,193,6.304568527918781,3,6.304568527918781
url341,https://www.cnn.com/2024/07/26/investing/man-group-robyn-grew-ai/index.html,12,6,0.3333333148148158,0.09137055791182458,197.0,0.9796954314720813,79.19187817258884,197.0,193,6.304568527918781,3,6.304568527918781
url342,https://www.cnn.com/2024/07/26/economy/olympics-economics-paris-2024/index.html,28,39,-0.1641791020271776,0.07718894000323855,868.0,0.9907834101382489,347.5963133640553,868.0,860,6.785714285714286,11,6.785714285714286
url343,https://www.cnn.com/2024/07/26/business/lvmh-luxury-firms-china-slowdown/index.html,20,20,0.0,0.11940298471820004,335.0,1.0,134.4,335.0,335,6.534328358208955,0,6.534328358208955
url344,https://www.cnn.com/2024/07/26/business/trump-crypto-bitcoin/index.html,26,13,0.33333332478632505,0.11079545423069473,352.0,0.9971590909090909,141.19886363636363,352.0,351,6.559659090909091,2,6.559659090909091
url345,https://www.cnn.com/2024/07/26/economy/olympics-economics-paris-2024/index.html,28,39,-0.1641791020271776,0.07718894000323855,868.0,0.9907834101382489,347.5963133640553,868.0,860,6.785714285714286,11,6.785714285714286
url346,https://www.cnn.com/2024/07/26/economy/olympics-economics-paris-2024/index.html,28,39,-0.1641791020271776,0.07718894000323855,868.0,0.9907834101382489,347.5963133640553,868.0,860,6.785714285714286,11,6.785714285714286
url347,https://www.cnn.com/2024/07/26/business/lvmh-luxury-firms-china-slowdown/index.html,20,20,0.0,0.11940298471820004,335.0,1.0,134.4,335.0,335,6.534328358208955,0,6.534328358208955
url348,https://www.cnn.com/2024/07/26/business/lvmh-luxury-firms-china-slowdown/index.html,20,20,0.0,0.11940298471820004,335.0,1.0,134.4,335.0,335,6.534328358208955,0,6.534328358208955
url349,https://www.cnn.com/2024/07/18/health/dr-sanjay-gupta-analysis-trump/index.html,52,44,0.08333333246527778,0.14264487348789767,673.0,0.9836552748885586,269.5934621099554,673.0,662,6.4546805349182765,25,6.4546805349182765
url350,https://www.cnn.com/2024/07/18/health/dr-sanjay-gupta-analysis-trump/index.html,52,44,0.08333333246527778,0.14264487348789767,673.0,0.9836552748885586,269.5934621099554,673.0,662,6.4546805349182765,25,6.4546805349182765
url351,https://www.cnn.com/2024/07/18/health/womens-health-state-rankings-commonwealth-fund/index.html,10,32,-0.5238095113378688,0.06441717781531107,652.0,1.0,261.2,652.0,652,6.866564417177914,15,6.866564417177914
url352,https://www.cnn.com/2024/07/18/health/womens-health-state-rankings-commonwealth-fund/index.html,10,32,-0.5238095113378688,0.06441717781531107,652.0,1.0,261.2,652.0,652,6.866564417177914,15,6.866564417177914
url353,https://www.cnn.com/2024/07/16/health/bird-flu-cases-extreme-heat/index.html,32,69,-0.366336630036271,0.1476608184975719,684.0,0.9736842105263158,273.98947368421057,684.0,666,6.480994152046784,12,6.480994152046784
url354,https://www.cnn.com/2024/07/16/health/bird-flu-cases-extreme-heat/index.html,32,69,-0.366336630036271,0.1476608184975719,684.0,0.9736842105263158,273.98947368421057,684.0,666,6.480994152046784,12,6.480994152046784
url355,https://www.cnn.com/2024/07/16/health/988-suicide-lifeline-numbers/index.html,23,36,-0.22033897931628849,0.09640522860064506,612.0,1.0,245.20000000000002,612.0,612,6.717320261437909,11,6.717320261437909
url356,https://www.cnn.com/2024/07/16/health/988-suicide-lifeline-numbers/index.html,23,36,-0.22033897931628849,0.09640522860064506,612.0,1.0,245.20000000000002,612.0,612,6.717320261437909,11,6.717320261437909
url357,https://www.cnn.com/2024/07/15/health/malaria-vaccine-children-ivory-coast-intl-scli/index.html,5,5,0.0,0.046948356587096916,213.0,1.0,85.60000000000001,213.0,213,6.671361502347418,0,6.671361502347418
url358,https://www.cnn.com/2024/07/15/health/malaria-vaccine-children-ivory-coast-intl-scli/index.html,5,5,0.0,0.046948356587096916,213.0,1.0,85.60000000000001,213.0,213,6.671361502347418,0,6.671361502347418
url359,https://www.cnn.com/2024/07/17/health/long-covid-risk/index.html,12,51,-0.6190476092214665,0.11310592439298757,557.0,0.9946140035906643,223.19784560143626,557.0,554,6.527827648114902,5,6.527827648114902
url360,https://www.cnn.com/2024/07/17/health/long-covid-risk/index.html,12,51,-0.6190476092214665,0.11310592439298757,557.0,0.9946140035906643,223.19784560143626,557.0,554,6.527827648114902,5,6.527827648114902
url361,https://www.cnn.com/2024/07/25/health/americans-guns-protection-self-defense/index.html,24,19,0.11627906706327752,0.10997442427116516,391.0,1.0,156.8,391.0,391,6.457800511508951,1,6.457800511508951
url362,https://www.cnn.com/2024/07/25/health/infant-mortality-increase-2022-cdc/index.html,12,19,-0.22580644432882438,0.07380952363378684,420.0,1.0,168.4,420.0,420,6.583333333333333,15,6.583333333333333
url363,https://www.cnn.com/2024/07/24/health/covid-19-water-polo-players-paris-olympics/index.html,17,19,-0.05555555401234573,0.0935064932636195,385.0,0.9974025974025974,154.39896103896103,385.0,384,6.794805194805194,11,6.794805194805194
url364,https://www.cnn.com/2024/07/24/health/lenacapavir-preventing-hiv-in-phase-3-study/index.html,30,32,-0.03225806399583768,0.07506053259677901,826.0,1.0,330.8,826.0,826,6.858353510895884,16,6.858353510895884
url365,https://www.cnn.com/2024/07/24/health/blood-culture-vial-shortage/index.html,18,29,-0.23404254821186068,0.1246684346825771,377.0,0.9814323607427056,151.1925729442971,377.0,370,7.026525198938992,14,7.026525198938992
url366,https://www.cnn.com/2024/07/26/health/childless-adults-pew-research-wellness/index.html,17,20,-0.08108107888970058,0.08222222203950617,450.0,0.9933333333333333,180.39733333333334,450.0,447,6.52,14,6.52
url367,https://www.cnn.com/2024/07/26/health/childless-adults-pew-research-wellness/index.html,17,20,-0.08108107888970058,0.08222222203950617,450.0,0.9933333333333333,180.39733333333334,450.0,447,6.52,14,6.52
url368,https://www.cnn.com/2024/07/25/health/barbie-movie-gynecologist-influence-wellness/index.html,27,11,0.4210526204986153,0.07480314945904892,508.0,1.0,203.60000000000002,508.0,508,6.883858267716535,16,6.883858267716535
url369,https://www.cnn.com/2024/07/25/health/barbie-movie-gynecologist-influence-wellness/index.html,27,11,0.4210526204986153,0.07480314945904892,508.0,1.0,203.60000000000002,508.0,508,6.883858267716535,16,6.883858267716535
url370,https://www.cnn.com/2024/07/15/science/ancient-shark-fossil-ptychodus-great-white/index.html,23,43,-0.30303029843893486,0.0996978850457736,662.0,0.9984894259818731,265.19939577039275,662.0,661,7.004531722054381,8,7.004531722054381
url371,https://www.cnn.com/2024/07/15/science/ancient-shark-fossil-ptychodus-great-white/index.html,23,43,-0.30303029843893486,0.0996978850457736,662.0,0.9984894259818731,265.19939577039275,662.0,661,7.004531722054381,8,7.004531722054381
url372,https://www.cnn.com/2024/07/17/science/fireball-sighting-sonic-boom-nyc-nj/index.html,11,6,0.2941176297577865,0.05396825379692618,315.0,1.0,126.4,315.0,315,6.609523809523809,1,6.609523809523809
url373,https://www.cnn.com/2024/07/17/science/fireball-sighting-sonic-boom-nyc-nj/index.html,11,6,0.2941176297577865,0.05396825379692618,315.0,1.0,126.4,315.0,315,6.609523809523809,1,6.609523809523809
url374,https://www.cnn.com/2024/06/21/science/strawberry-full-moon-june-scn/index.html,18,7,0.4399999824000007,0.0700280110083249,357.0,1.0,143.20000000000002,357.0,357,6.1120448179271705,2,6.1120448179271705
url375,https://www.cnn.com/2024/06/21/science/strawberry-full-moon-june-scn/index.html,18,7,0.4399999824000007,0.0700280110083249,357.0,1.0,143.20000000000002,357.0,357,6.1120448179271705,2,6.1120448179271705
url376,https://www.cnn.com/2024/06/13/science/new-piranha-pacu-species-sauron-amazon-scn/index.html,11,18,-0.24137930202140337,0.06872037898407493,422.0,0.9976303317535545,169.19905213270144,422.0,421,6.796208530805687,2,6.796208530805687
url377,https://www.cnn.com/2024/06/13/science/new-piranha-pacu-species-sauron-amazon-scn/index.html,11,18,-0.24137930202140337,0.06872037898407493,422.0,0.9976303317535545,169.19905213270144,422.0,421,6.796208530805687,2,6.796208530805687
url378,https://www.cnn.com/2024/07/23/health/brain-care-score-depression-risk-wellness/index.html,17,31,-0.2916666605902779,0.10212765935717519,470.0,0.9914893617021276,188.39659574468087,470.0,466,6.782978723404256,4,6.782978723404256
url379,https://www.cnn.com/2024/07/23/health/brain-care-score-depression-risk-wellness/index.html,17,31,-0.2916666605902779,0.10212765935717519,470.0,0.9914893617021276,188.39659574468087,470.0,466,6.782978723404256,4,6.782978723404256
url380,https://www.cnn.com/2024/07/23/health/bowel-movement-frequency-gut-microbiome-wellness/index.html,22,27,-0.10204081424406503,0.07777777765432099,630.0,1.0,252.4,630.0,630,6.982539682539683,6,6.982539682539683
url381,https://www.cnn.com/2024/07/22/health/marijuana-pregnancy-risk-wellness/index.html,29,47,-0.23684210214681445,0.09440993777091933,805.0,0.9962732919254659,322.39850931677023,805.0,802,7.004968944099379,8,7.004968944099379
url382,https://www.cnn.com/2024/07/21/health/habits-increase-happiness-wellness/index.html,86,15,0.7029702900696011,0.1694630869639881,596.0,0.9966442953020134,238.7986577181208,596.0,594,6.600671140939597,10,6.600671140939597
url383,https://www.cnn.com/2024/07/17/health/psilocybin-brain-study-wellness/index.html,23,22,0.022222221728395074,0.07666098794435948,587.0,1.0,235.20000000000002,587.0,587,7.114139693356048,23,7.114139693356048
url384,https://www.cnn.com/2024/07/19/health/personalized-mobility-routine-wellness/index.html,66,16,0.6097560901249257,0.12654320968126048,648.0,1.0,259.6,648.0,648,6.908950617283951,6,6.908950617283951
url385,https://www.cnn.com/2024/07/08/health/carrots-vegetables-carotenoids-vitamins-wellness/index.html,33,11,0.4999999886363639,0.10451306388476707,421.0,0.997624703087886,168.79904988123516,421.0,420,6.755344418052257,6,6.755344418052257
url386,https://www.cnn.com/2024/07/18/health/tattoo-ink-permanent-makeup-contamination-wellness/index.html,19,52,-0.46478872584804615,0.11111111093722831,639.0,1.0,256.0,639.0,639,6.957746478873239,7,6.957746478873239
url387,https://www.cnn.com/2024/07/18/health/tattoo-ink-permanent-makeup-contamination-wellness/index.html,19,52,-0.46478872584804615,0.11111111093722831,639.0,1.0,256.0,639.0,639,6.957746478873239,7,6.957746478873239
url388,https://www.cnn.com/2024/07/17/health/endometriosis-ovarian-cancer-higher-risk-study-wellness/index.html,17,99,-0.7068965456302022,0.15999999977931034,725.0,0.9958620689655172,290.3983448275862,725.0,722,7.180689655172414,13,7.180689655172414
url389,https://www.cnn.com/2024/07/17/health/endometriosis-ovarian-cancer-higher-risk-study-wellness/index.html,17,99,-0.7068965456302022,0.15999999977931034,725.0,0.9958620689655172,290.3983448275862,725.0,722,7.180689655172414,13,7.180689655172414
url390,https://www.cnn.com/2024/07/17/health/boys-mental-health-niobe-way-wellness/index.html,40,51,-0.12087911955077892,0.17738791388423408,513.0,0.9961013645224172,205.598440545809,513.0,511,6.580896686159844,60,6.580896686159844
url391,https://www.cnn.com/2024/07/17/health/boys-mental-health-niobe-way-wellness/index.html,40,51,-0.12087911955077892,0.17738791388423408,513.0,0.9961013645224172,205.598440545809,513.0,511,6.580896686159844,60,6.580896686159844
url392,https://www.cnn.com/2024/07/17/health/long-term-care-residents-texas-power-outage-kff-health-news-partner/index.html,16,38,-0.4074073998628259,0.0833333332047325,648.0,0.9953703703703703,259.59814814814814,648.0,645,7.0246913580246915,14,7.0246913580246915
url393,https://www.cnn.com/2024/07/17/health/long-term-care-residents-texas-power-outage-kff-health-news-partner/index.html,16,38,-0.4074073998628259,0.0833333332047325,648.0,0.9953703703703703,259.59814814814814,648.0,645,7.0246913580246915,14,7.0246913580246915
url394,https://www.cnn.com/2024/07/16/health/fda-ftc-thc-snacks-letters/index.html,10,38,-0.5833333211805558,0.1124121777226881,427.0,0.9976580796252927,171.19906323185012,427.0,426,6.845433255269321,1,6.845433255269321
url395,https://www.cnn.com/2024/07/16/health/fda-ftc-thc-snacks-letters/index.html,10,38,-0.5833333211805558,0.1124121777226881,427.0,0.9976580796252927,171.19906323185012,427.0,426,6.845433255269321,1,6.845433255269321
url396,https://www.cnn.com/2024/07/25/entertainment/jennifer-aniston-jd-vance/index.html,10,17,-0.2592592496570648,0.092465753107994,292.0,0.976027397260274,117.19041095890412,292.0,285,6.325342465753424,14,6.325342465753424
url397,https://www.cnn.com/2024/07/25/entertainment/jennifer-aniston-jd-vance/index.html,10,17,-0.2592592496570648,0.092465753107994,292.0,0.976027397260274,117.19041095890412,292.0,285,6.325342465753424,14,6.325342465753424
url398,https://www.cnn.com/2024/07/25/entertainment/harvey-weinstein-hospital-covid-pneumonia/index.html,2,12,-0.7142856632653098,0.11023621960443922,127.0,1.0,51.2,127.0,127,6.9763779527559056,0,6.9763779527559056
url399,https://www.cnn.com/2024/07/25/entertainment/harvey-weinstein-hospital-covid-pneumonia/index.html,2,12,-0.7142856632653098,0.11023621960443922,127.0,1.0,51.2,127.0,127,6.9763779527559056,0,6.9763779527559056
url400,https://www.cnn.com/2024/07/25/entertainment/skibidi-toilet-explainer/index.html,7,7,0.0,0.08139534836398053,172.0,0.9825581395348837,69.19302325581396,172.0,169,6.616279069767442,6,6.616279069767442
url401,https://www.cnn.com/2024/07/25/entertainment/skibidi-toilet-explainer/index.html,7,7,0.0,0.08139534836398053,172.0,0.9825581395348837,69.19302325581396,172.0,169,6.616279069767442,6,6.616279069767442
url402,https://www.cnn.com/2024/07/24/entertainment/pop-stars-tiktok-2024-election/index.html,52,25,0.35064934609546305,0.11882716031045192,648.0,0.9922839506172839,259.59691358024696,648.0,643,6.308641975308642,7,6.308641975308642
url403,https://www.cnn.com/2024/07/24/entertainment/pop-stars-tiktok-2024-election/index.html,52,25,0.35064934609546305,0.11882716031045192,648.0,0.9922839506172839,259.59691358024696,648.0,643,6.308641975308642,7,6.308641975308642
url404,https://www.cnn.com/2024/07/24/entertainment/keanu-reeves-matrix-changed-my-life/index.html,10,3,0.5384614970414233,0.09285714219387756,140.0,0.9928571428571429,56.39714285714285,140.0,139,6.321428571428571,2,6.321428571428571
url405,https://www.cnn.com/2024/07/24/entertainment/keanu-reeves-matrix-changed-my-life/index.html,10,3,0.5384614970414233,0.09285714219387756,140.0,0.9928571428571429,56.39714285714285,140.0,139,6.321428571428571,2,6.321428571428571
url406,https://www.cnn.com/2024/07/24/entertainment/wayne-brady-family-remix/index.html,11,8,0.15789472853185638,0.0954773864548875,199.0,1.0,80.0,199.0,199,6.100502512562814,26,6.100502512562814
url407,https://www.cnn.com/2024/07/24/entertainment/wayne-brady-family-remix/index.html,11,8,0.15789472853185638,0.0954773864548875,199.0,1.0,80.0,199.0,199,6.100502512562814,26,6.100502512562814
url408,https://www.cnn.com/2024/07/24/entertainment/matthew-macfadyen-mr-darcy-pride-prejudice/index.html,15,5,0.4999999750000012,0.2702702666179694,74.0,0.9864864864864865,29.994594594594595,74.0,73,6.27027027027027,11,6.27027027027027
url409,https://www.cnn.com/2024/07/24/entertainment/matthew-macfadyen-mr-darcy-pride-prejudice/index.html,15,5,0.4999999750000012,0.2702702666179694,74.0,0.9864864864864865,29.994594594594595,74.0,73,6.27027027027027,11,6.27027027027027
url410,https://www.cnn.com/2024/07/25/entertainment/rupauls-drag-race-kamala-harris-cec/index.html,17,14,0.09677419042663901,0.14832535814198394,209.0,0.9952153110047847,83.99808612440192,209.0,208,6.148325358851674,3,6.148325358851674
url411,https://www.cnn.com/2024/07/25/entertainment/rupauls-drag-race-kamala-harris-cec/index.html,17,14,0.09677419042663901,0.14832535814198394,209.0,0.9952153110047847,83.99808612440192,209.0,208,6.148325358851674,3,6.148325358851674
url412,https://www.cnn.com/2024/07/25/entertainment/queer-eye-tan-france-paid-leave-parents/index.html,33,12,0.46666665629629656,0.11002444960874218,409.0,0.9926650366748166,163.99706601466994,409.0,406,6.026894865525672,26,6.026894865525672
url413,https://www.cnn.com/2024/07/24/entertainment/wolverine-dougray-scott-actors-turned-down-roles/index.html,22,35,-0.2280701714373654,0.10940499019308063,521.0,0.9904030710172744,208.7961612284069,521.0,516,5.990403071017274,26,5.990403071017274
url414,https://www.cnn.com/2024/07/23/entertainment/disillusioned-with-biden-hollywood-is-now-energized-by-kamala-harris/index.html,72,29,0.42574257004215277,0.12139423062332425,832.0,0.9939903846153846,333.1975961538462,832.0,827,6.558894230769231,25,6.558894230769231
url415,https://www.cnn.com/2024/07/24/entertainment/memes-kamala-harris/index.html,13,12,0.03999999840000006,0.09398496205268811,266.0,0.9962406015037594,106.79849624060151,266.0,265,6.454887218045113,5,6.454887218045113
url416,https://www.cnn.com/2024/07/22/entertainment/charli-xcx-kamala-harris-brat-meme/index.html,18,25,-0.16279069388858852,0.1400651461235663,307.0,0.990228013029316,123.19609120521173,307.0,304,6.100977198697068,5,6.100977198697068
url417,https://www.cnn.com/2024/07/23/entertainment/veep-creator-comedy-harris/index.html,2,6,-0.4999999375000079,0.08510638207333636,94.0,1.0,38.0,94.0,94,6.3936170212765955,1,6.3936170212765955
url418,https://www.cnn.com/2024/07/22/entertainment/the-simpsons-predictions/index.html,14,8,0.27272726033057904,0.10426540234945307,211.0,0.990521327014218,84.7962085308057,211.0,209,6.502369668246446,1,6.502369668246446
